id,target
133848,31.730378452063935
133849,96.02070678770775
133850,32.4710387100952
133851,30.292058341466657
133852,33.60634202651662
133853,33.52226528903623
133854,34.69405573920212
133855,99.54782539780282
133856,35.62112273538697
133857,30.52751175275636
133858,39.00906332179039
133859,35.448873696010736
133860,37.35722286332446
133861,94.435863175061
133862,32.571852722049115
133863,27.47160676138979
133864,39.828928500805304
133865,31.38662981867101
133866,33.050653357045604
133867,62.01674629130789
133868,19.396730118636516
133869,19.06730722588144
133870,26.075394359332716
133871,23.838230135196998
133872,20.308612408579055
133873,46.7408986041406
133874,16.3140559376708
133875,16.7651588857335
133876,20.440804180733988
133877,21.733159706900572
133878,17.14542571940908
133879,48.35443120905852
133880,23.113310294002815
133881,21.557944294877654
133882,21.376444841348057
133883,26.787320238060357
133884,23.68561129315793
133885,47.212393779224435
133886,27.480291087612823
133887,24.3733209241054
133888,23.895823076714823
133889,29.76394852629414
133890,26.347273108036536
133891,47.589572094465815
133892,34.80907838436095
133893,27.418733582472694
133894,26.801386020299383
133895,31.109474434609087
133896,28.112083034531885
133897,48.91671451843213
133898,37.71224505750913
133899,30.289142565436425
133900,28.92917032763491
133901,32.56501977197182
133902,32.79538731884167
133903,56.16984438646807
133904,39.881543960590314
133905,31.334901777486795
133906,28.927025188639295
133907,32.64030527179668
133908,36.32309515952235
133909,59.361869290202456
133910,38.95338231257274
133911,33.06711746058513
133912,28.461269573409243
133913,32.43181542884279
133914,37.326306753898535
133915,54.8522450489628
133916,37.93807673717604
133917,33.77953442154542
133918,28.508637894014434
133919,35.22945010285208
133920,36.939030969352736
133921,62.097892941039646
133922,40.98856557005564
133923,36.69411164224132
133924,30.75946550925162
133925,39.79661466453885
133926,47.02738641344763
133927,82.42114959851692
133928,52.94104275044753
133929,53.21788102923112
133930,48.45428946668529
133931,54.1091938202555
133932,62.39888376911767
133933,116.3105371706041
133934,68.66414344535485
133935,83.80657560373167
133936,78.2577493995349
133937,69.79969431180798
133938,82.55619074294329
133939,108.0313389980079
133940,53.49722120597114
133941,68.00856178763297
133942,72.48435667137
133943,55.4872689222525
133944,64.53316712554431
133945,92.36676198773814
133946,45.23979022617147
133947,49.72473875694615
133948,55.740577674948184
133949,47.427964656714934
133950,50.307577648106076
133951,88.12457332454288
133952,41.236081132488394
133953,40.83179709706963
133954,41.93544098542715
133955,44.30427344173846
133956,43.842675229894226
133957,85.90161161331696
133958,36.21783257856497
133959,35.48939408903071
133960,35.009560582101244
133961,40.179768238233635
133962,36.83371664859222
133963,85.1433635715642
133964,31.740675376659606
133965,31.95004465603057
133966,29.287842191061397
133967,36.176474162267425
133968,31.519543293446073
133969,89.13960242763616
133970,29.771481128016134
133971,31.5258785517986
133972,27.77250881772989
133973,31.04337564402252
133974,31.3626097588063
133975,90.41130727715793
133976,29.528839380536844
133977,31.813102894677378
133978,27.668082276325972
133979,31.22253811662025
133980,30.602925914120128
133981,87.83566819224998
133982,30.277263622458058
133983,31.18846036860893
133984,29.510419554347145
133985,30.936068341000784
133986,30.27708912492698
133987,90.56988381826989
133988,29.777173075622073
133989,31.881573419315732
133990,30.780421635945668
133991,30.4590196484793
133992,30.88551999679253
133993,91.60255305930497
133994,32.533574534547334
133995,33.406980152132334
133996,34.11449542175378
133997,31.617151632929854
133998,32.279208112843385
133999,93.71288514185379
134000,36.59706887662882
134001,33.90189413660511
134002,39.0070122559415
134003,34.22052236054482
134004,33.82488682051114
134005,87.78526014427618
134006,33.08603827995714
134007,30.435975919446612
134008,36.55887935649663
134009,31.551002184642705
134010,30.891714639297916
134011,53.12845980415336
134012,16.70482436448708
134013,20.07421182532813
134014,22.97861426505495
134015,21.353328067326036
134016,16.1084363495231
134017,35.53697559852272
134018,13.738994904436847
134019,18.55616539688232
134020,19.973606703046993
134021,20.948125952328162
134022,14.86485506986401
134023,38.30150150373021
134024,24.388554804352147
134025,24.831635077796818
134026,24.323066503005197
134027,28.700550279177136
134028,24.84913832620405
134029,42.46659210318325
134030,28.202404133647253
134031,28.167576442047576
134032,29.333855407375665
134033,34.06653058779013
134034,29.039782417153912
134035,49.78033867979542
134036,30.237033484617704
134037,33.87054367563195
134038,39.63898630386312
134039,39.39677188172652
134040,30.480991156851985
134041,53.32201027251149
134042,32.734304972190884
134043,37.44581032102284
134044,42.24827486285859
134045,47.612385664578056
134046,33.36859861703521
134047,49.62200710689985
134048,37.35775270245733
134049,39.147313099175825
134050,41.53153129933364
134051,50.40555801681168
134052,37.49882013361314
134053,51.89830010033059
134054,41.1918854757846
134055,40.99949179811167
134056,35.860498248148176
134057,51.58855156925177
134058,40.96346773641886
134059,50.83807211586844
134060,43.45187915155631
134061,41.02421307304923
134062,31.18469447912135
134063,47.114017276686326
134064,42.13387161789673
134065,57.43598052412039
134066,51.15172909930282
134067,43.56874140779323
134068,31.404057464918154
134069,50.605170149300285
134070,51.172901378551316
134071,78.14642714304331
134072,71.05514136986125
134073,56.648010300547945
134074,51.123589802869006
134075,56.92882030184108
134076,69.92704664295522
134077,399.71973476006815
134078,269.34370507795353
134079,283.9766323083564
134080,91.73106631651983
134081,298.8399245731846
134082,299.17827280704523
134083,285.8267185518995
134084,205.60730434307231
134085,120.82244324296298
134086,76.13060614640693
134087,204.34898984741244
134088,216.379856968022
134089,133.36588029327353
134090,89.40502147688123
134091,43.26123559782236
134092,46.56281514818991
134093,78.79329202201957
134094,92.50841487685146
134095,97.45578824086496
134096,53.35427325358013
134097,37.483708478814634
134098,29.068873784334027
134099,51.65639954312975
134100,55.818251267236384
134101,77.95239645721512
134102,39.55412304825801
134103,33.40927465794042
134104,22.6368983760785
134105,39.72865918520873
134106,39.804636801104394
134107,55.54828792598791
134108,25.56014277613617
134109,27.358142730434828
134110,19.002690430534948
134111,31.58855405352036
134112,27.037036557944294
134113,44.21203867407479
134114,19.869138556809013
134115,25.232125117001665
134116,17.428605688648474
134117,23.64616881620116
134118,19.339330250267743
134119,43.224163310696035
134120,18.894811349533985
134121,26.627549009962387
134122,17.44181853138747
134123,23.74555488692109
134124,18.647149903048504
134125,45.15922792385207
134126,19.897744816211905
134127,27.15986997418339
134128,18.340821125683323
134129,24.87614896438833
134130,20.112881950188406
134131,48.2589832534994
134132,20.463119949578008
134133,27.03701092095549
134134,20.04203307165948
134135,26.468805959208325
134136,21.184112617327145
134137,49.98023293970411
134138,22.391819053723758
134139,27.609198141658197
134140,22.487748671343525
134141,28.68387429112772
134142,22.766843916918724
134143,50.71106040107862
134144,22.36765033273889
134145,28.543641902432974
134146,24.193915668618054
134147,29.585739527097672
134148,23.607333279018633
134149,45.868203304938476
134150,19.16401478156366
134151,24.98361256066307
134152,22.036463899237148
134153,25.782729629986612
134154,20.170570628036337
134155,30.356749473485444
134156,9.523751958095984
134157,17.962909517694996
134158,13.416163176786347
134159,17.572721224634925
134160,9.702225982183624
134161,30.845938913294276
134162,14.002583109953017
134163,20.051115144525976
134164,11.861110722357008
134165,19.54554342240528
134166,14.017196425535111
134167,36.783359227244674
134168,22.121508556797085
134169,25.571739983964264
134170,16.85223163564281
134171,25.342781284107517
134172,20.674719395617892
134173,36.485025222724126
134174,22.724887014718632
134175,27.209600380404783
134176,20.020123708794504
134177,29.433211898852285
134178,19.9896210233115
134179,45.08008245589276
134180,29.279856575835318
134181,31.916381175398982
134182,27.94320814771916
134183,35.78450816738702
134184,25.70976841648176
134185,52.27583123358065
134186,34.93673453078226
134187,35.03266952955459
134188,36.83654324847441
134189,40.91770763261548
134190,32.16190075252248
134191,51.53844022385696
134192,38.72952007899036
134193,37.71475713611687
134194,39.906359526466474
134195,48.52798005502392
134196,34.80287073923655
134197,49.31866456588921
134198,45.60112433651191
134199,35.74901139874371
134200,32.472696934972944
134201,48.27482589738863
134202,47.048629890574404
134203,46.99201420590907
134204,47.44055459169434
134205,35.69751300313185
134206,31.158815422930886
134207,61.57259324259851
134208,54.861036597117675
134209,48.67320881082321
134210,59.87699104949863
134211,35.51710684797026
134212,30.365454827500333
134213,68.14743192296906
134214,67.6283187108364
134215,66.05340131511093
134216,99.94106643917283
134217,45.87539447202592
134218,46.10629549470953
134219,66.0839442879001
134220,107.96104387351403
134221,92.07084395053514
134222,143.35984216057417
134223,63.221181602374685
134224,53.034153564460354
134225,70.47784125281979
134226,160.14018436676008
134227,72.2957777664476
134228,112.49817717419498
134229,36.26184300872809
134230,33.20220781824404
134231,47.359745452527136
134232,117.65402322989823
134233,50.75749678406438
134234,71.93028924581506
134235,26.101306388743843
134236,14.03433176991564
134237,34.51986871383282
134238,73.00617721740895
134239,39.26213686178683
134240,49.22832467823667
134241,23.630543782084494
134242,9.950549329712258
134243,23.441499204605314
134244,49.22091227436489
134245,32.51964695278043
134246,29.76697221525862
134247,22.07927592583185
134248,8.804592272892823
134249,20.13029757530695
134250,28.20055575785964
134251,37.485946398607844
134252,25.91169691814862
134253,24.374648119592443
134254,10.950793690344865
134255,22.71562078226441
134256,24.991176679946506
134257,33.303958079348895
134258,18.192769500322747
134259,21.750532903947096
134260,10.681019380172682
134261,18.26958756151846
134262,17.17801888339077
134263,32.138223134802814
134264,16.62259327160568
134265,21.30542283239643
134266,10.923615118802166
134267,17.69819229070244
134268,16.539917277543573
134269,33.11507382798483
134270,16.56639766608535
134271,21.922292972744366
134272,12.372356708632552
134273,19.312942835231908
134274,16.893790893181997
134275,35.85164048508676
134276,17.58729669806165
134277,22.766216393246843
134278,15.009907157929739
134279,21.597176297495636
134280,17.98692952009759
134281,38.59639205841275
134282,19.50330018908558
134283,24.47470108761767
134284,17.60621641302675
134285,23.909055094630432
134286,19.8955864214305
134287,44.29990665056968
134288,20.90248252889908
134289,27.122338287185855
134290,20.561114954767838
134291,25.28524637676542
134292,21.790590922907377
134293,41.09454029939431
134294,18.726429367491626
134295,24.6145553501093
134296,19.71009027024744
134297,24.04322697615781
134298,19.896027771353268
134299,39.62319540226633
134300,18.517459266040312
134301,24.82706853677121
134302,17.59596991569365
134303,23.324405863180232
134304,17.697510730199106
134305,38.74240984467063
134306,21.738398843481203
134307,25.933975002883567
134308,18.783726931024596
134309,25.604385676906098
134310,21.63252377305953
134311,33.35642960264849
134312,22.311861061860974
134313,25.78112716726692
134314,19.120668906774874
134315,26.7645372800187
134316,20.90275736365738
134317,28.108721791926904
134318,22.152571830130974
134319,26.046838167525245
134320,20.23852886002831
134321,29.309211478957387
134322,20.131504112033653
134323,35.63394242853125
134324,27.073733105194357
134325,30.55668832321428
134326,24.03270580541688
134327,33.72251563388159
134328,25.577792057445624
134329,43.440025821848934
134330,29.49032332827372
134331,33.659789515085755
134332,25.03873385775181
134333,37.73472498821322
134334,29.83680018650831
134335,46.662154899670455
134336,32.70034534565489
134337,38.658697309924676
134338,25.85561060108942
134339,46.961795399355324
134340,30.723544855422574
134341,46.55096262756555
134342,33.26160878395815
134343,38.62067873708133
134344,22.862809433286397
134345,69.96814374120555
134346,34.971337986437156
134347,50.229962860936936
134348,35.7735146121656
134349,38.05972772394721
134350,27.335195984729985
134351,79.69825806839965
134352,36.27470542465848
134353,53.470388255168416
134354,40.0061607818449
134355,37.57920222773858
134356,29.14911164863522
134357,79.14576500685425
134358,40.5527386553004
134359,72.89176401977986
134360,69.23876613689171
134361,54.037744940294324
134362,46.80737455989515
134363,77.50684345617708
134364,65.88592362168728
134365,121.53021887221323
134366,113.53910960312723
134367,50.78575518854794
134368,79.25627872121437
134369,89.92537742593187
134370,144.92941534781386
134371,88.7127000466584
134372,87.16154320587654
134373,33.67433501865587
134374,45.83091190388121
134375,55.045475786466525
134376,91.27341774303888
134377,83.04130429870897
134378,53.0936173550985
134379,31.045072454203265
134380,18.934760489063336
134381,34.865596062606464
134382,49.29241668768058
134383,70.59892649072039
134384,40.18921203875346
134385,31.287174353611125
134386,12.494642158450912
134387,28.461699407689466
134388,36.951329477377584
134389,70.5230186386988
134390,30.4756228616464
134391,30.382216662824472
134392,10.57940799945502
134393,26.30927043986109
134394,33.693601908173136
134395,62.0239916583609
134396,25.84967070314583
134397,27.777100680537423
134398,19.01287040614814
134399,27.665112556275634
134400,28.902334390908166
134401,60.32975075861705
134402,26.66083392759601
134403,28.317627592842676
134404,24.404945219199185
134405,29.97574360159959
134406,28.621495384495347
134407,63.84618612399623
134408,26.740515620170065
134409,28.298855462675274
134410,25.831793299878782
134411,30.173369659426278
134412,28.628694665772656
134413,64.57320054217423
134414,27.402496564672646
134415,28.032643144832143
134416,26.633875387420048
134417,29.990236194924186
134418,29.17841629949278
134419,65.85293673485809
134420,27.956620635105914
134421,28.36968311429891
134422,27.67607887270789
134423,30.281467103667197
134424,29.56739909662074
134425,66.2383696238698
134426,28.93847885690075
134427,28.46560317199497
134428,34.18716143317509
134429,30.49711499373872
134430,29.76324483735066
134431,66.20266770167703
134432,29.245051451686585
134433,28.51214955525934
134434,31.788735840899253
134435,30.713400737620624
134436,29.904819642472674
134437,64.67951472226146
134438,28.251597340091042
134439,27.71648612705374
134440,28.635648570103555
134441,30.142947775806803
134442,28.939930950334045
134443,59.58304800122161
134444,26.02674689955559
134445,26.74270034673811
134446,27.200116693987567
134447,29.08922116114471
134448,27.163529062331836
134449,49.10984102067236
134450,25.180301995936134
134451,26.72972063163254
134452,27.48595639455477
134453,28.740681158919134
134454,26.2016615835869
134455,37.17821234984933
134456,23.527026122610785
134457,25.37158137579207
134458,25.88971055381114
134459,27.885718008867563
134460,24.71443679431664
134461,32.34238682469131
134462,23.92815732299283
134463,25.32392058527128
134464,29.30810441324587
134465,28.839098092979853
134466,25.0395578413609
134467,30.5743450098335
134468,25.352800609798123
134469,26.45502440746268
134470,31.60727153615374
134471,30.44083676063682
134472,27.05089613763601
134473,28.223076755427158
134474,25.39987821792953
134475,25.791956415311194
134476,31.516481423402148
134477,28.83647160434335
134478,25.77866931178759
134479,29.567186521486292
134480,30.38543940295103
134481,27.64429537598564
134482,35.662299665189565
134483,30.34138615117271
134484,28.067252038061163
134485,29.615700839914346
134486,29.922787325380583
134487,29.248410961321053
134488,37.00755352621926
134489,32.02610276263786
134490,28.33778707069369
134491,29.872489258621663
134492,29.99732948027905
134493,29.576237834981264
134494,36.78298643756531
134495,35.98079069186593
134496,27.801313557939793
134497,37.240641875621606
134498,37.19703471097215
134499,32.710686947385966
134500,35.52590772189534
134501,42.56422506140251
134502,34.64831396084217
134503,54.57265375186981
134504,45.06658212735228
134505,44.203086844227414
134506,44.66549204879725
134507,48.97275794184981
134508,42.92349080264397
134509,71.07496450515103
134510,51.82455969577693
134511,54.091060835974076
134512,61.15094600576228
134513,54.248542178706714
134514,52.61165053161039
134515,69.98353997940009
134516,43.81471583658195
134517,41.77908460269814
134518,46.57141111242115
134519,42.80426532524639
134520,43.71958175110355
134521,68.96615265065304
134522,37.27808279189238
134523,35.118994148611364
134524,36.50222322597524
134525,37.26868193207564
134526,38.24493604669492
134527,71.06775679632042
134528,36.14852819483143
134529,33.85556888531695
134530,33.267891624979086
134531,34.140822872603984
134532,37.055290983649286
134533,72.53901382833578
134534,34.99230794545613
134535,32.72651037565802
134536,31.930919067744107
134537,32.74617691910375
134538,34.7223718572525
134539,79.12802432580006
134540,29.993801261226807
134541,28.80985398382576
134542,28.424141993774164
134543,27.123712995780636
134544,31.70382217625307
134545,87.30425951207879
134546,29.916217472312688
134547,28.534235289419733
134548,24.733341226291927
134549,27.814247358801218
134550,32.51649231945523
134551,91.13721158781337
134552,29.12050938348098
134553,27.80158849085667
134554,25.246202160689776
134555,29.013940059365794
134556,31.16621745979053
134557,101.22620069866032
134558,29.144585771615684
134559,28.152824282547567
134560,25.246765066897535
134561,30.795945772487798
134562,29.38259347307517
134563,103.46186638956635
134564,27.697691889367487
134565,26.57606152246085
134566,25.497762309122017
134567,29.175792805607173
134568,28.56520011933982
134569,102.23588601429884
134570,27.18389513971003
134571,26.3602116446969
134572,25.001054870674544
134573,28.5736311977871
134574,28.364385420048166
134575,93.8226717366937
134576,27.21301929045388
134577,26.85862809627215
134578,25.4481850466614
134579,28.24224765563757
134580,27.847424644412683
134581,86.98035171273594
134582,26.13730142774577
134583,25.585226864936786
134584,24.070081519732902
134585,27.396872404342126
134586,26.790248041216756
134587,59.29616469606134
134588,20.918863661049436
134589,23.860240649579776
134590,20.011821254599464
134591,24.358527648832947
134592,20.840244779430336
134593,34.09091999294208
134594,17.940409874629328
134595,21.395419942219235
134596,16.880191796851875
134597,21.390882883144805
134598,17.779372345210216
134599,26.515040523024766
134600,18.201908174431388
134601,21.620783343353054
134602,16.675787557610278
134603,21.390879267835174
134604,17.822124110210787
134605,24.261428187290342
134606,17.921202773842282
134607,21.581177341170374
134608,17.01676747134531
134609,21.133398852619926
134610,17.5002695381678
134611,23.5201378905858
134612,18.620458458235884
134613,22.44765907002299
134614,18.778721902550355
134615,22.101927731419433
134616,18.36891074436863
134617,22.599435528355503
134618,18.648371617281658
134619,22.35303633695669
134620,19.20368229341417
134621,22.136264854871584
134622,17.7152847708241
134623,25.561815396599705
134624,19.806337101447
134625,24.07282602343369
134626,20.293490932569412
134627,22.75775350756248
134628,18.593748286410637
134629,26.1064815357264
134630,22.999441597708017
134631,25.356336650969933
134632,22.800968185214117
134633,24.046753109376123
134634,21.866565829672183
134635,26.17812918503897
134636,23.902637992746055
134637,25.535580352840363
134638,24.16608578033213
134639,26.76049585774713
134640,22.97418569349969
134641,33.14324449716014
134642,35.49103208674321
134643,30.219490928000365
134644,35.097057623517145
134645,32.49256154420485
134646,33.95908494771383
134647,49.10846376622996
134648,44.902261708110814
134649,46.872438303700164
134650,52.17007072890213
134651,45.605573460714005
134652,43.36697433105168
134653,69.91621371373644
134654,49.89638341406037
134655,54.84343446112782
134656,67.87882782210997
134657,52.945354969923415
134658,49.9255183682407
134659,63.317316976559795
134660,36.49506367046592
134661,37.34786237138437
134662,48.41561558123077
134663,38.59596029612015
134664,37.0922289576465
134665,61.1547321633867
134666,30.05388293940939
134667,32.04800660534735
134668,37.18965685532498
134669,34.12120952972193
134670,32.14755047991561
134671,59.59650929038344
134672,27.45334401846329
134673,29.395810102246266
134674,29.3180408584973
134675,31.102834844103107
134676,30.250772416531824
134677,61.52033065952797
134678,26.98619141241328
134679,28.495727392328085
134680,26.67668344762489
134681,30.55058006539862
134682,29.839269832965822
134683,56.32255121148498
134684,24.407387387889383
134685,26.741239935313516
134686,22.82245532773006
134687,27.22316372196005
134688,25.181690659783424
134689,58.709955058738416
134690,25.141578201987457
134691,27.435763761818077
134692,21.95441988415398
134693,27.365589117559615
134694,25.239416933220994
134695,60.79142162472377
134696,25.179243076784168
134697,27.670885411872447
134698,21.885529459328275
134699,27.72616008683395
134700,25.360776169957703
134701,61.20125415842374
134702,25.339030062828108
134703,27.671618055031786
134704,21.838597224930517
134705,27.67107417153573
134706,25.54781547578601
134707,65.08391000731633
134708,26.002768488225616
134709,27.97053908815236
134710,22.154625480974275
134711,27.79006972599439
134712,26.00143442534072
134713,66.36031530181235
134714,27.42101579710185
134715,28.211295238861705
134716,23.027161394480686
134717,28.3334066504976
134718,27.44940580787383
134719,66.86020097798738
134720,27.888448014240065
134721,28.23204550457322
134722,24.173324493510812
134723,28.698480846085417
134724,28.584714291941967
134725,62.798050004407585
134726,26.107651325494867
134727,26.522990004742358
134728,22.337520923480334
134729,26.621627051181893
134730,25.965608711437156
134731,33.99044950166268
134732,18.647143168247247
134733,21.074326360592465
134734,16.45348532171367
134735,21.484967053023972
134736,18.410779844660972
134737,22.752158389328066
134738,15.826723572551224
134739,19.789362262477965
134740,14.022687412865363
134741,19.453376870453482
134742,15.68626138476414
134743,20.145358956881847
134744,15.64143089954511
134745,20.52200265586717
134746,13.411991583469348
134747,19.213403470261476
134748,15.382527923217273
134749,18.997289671016574
134750,15.614570272237868
134751,20.889294791655043
134752,14.45122532241753
134753,19.161760240947466
134754,15.21892773614803
134755,19.54977821109696
134756,16.58244499755703
134757,21.943135771571008
134758,16.97402963223614
134759,20.18665603190329
134760,16.022136567111964
134761,18.475628554408065
134762,16.152630107215586
134763,21.292616319517933
134764,16.558796029519037
134765,20.2875247320557
134766,15.453869334627063
134767,19.374430863689202
134768,16.987441205482984
134769,21.64927742934034
134770,16.93653718866144
134771,21.150376400253265
134772,16.167582739056307
134773,19.767709318103936
134774,17.48472964973463
134775,22.74754429804478
134776,16.961001564793953
134777,21.942975746850365
134778,16.59225052311777
134779,19.735213212067737
134780,17.352323226879736
134781,22.964456211829404
134782,18.474394310670185
134783,23.665076759566393
134784,16.565030692681088
134785,23.38087032350732
134786,25.368425908078578
134787,28.453835611213528
134788,21.82827718190242
134789,29.435220223523327
134790,26.714159075713106
134791,36.89008029184619
134792,40.73553629642285
134793,35.86864245978349
134794,41.680935176940594
134795,37.393485907360926
134796,40.57057894292551
134797,61.2890892924334
134798,46.932022098696415
134799,50.540419613085135
134800,53.38964498786768
134801,47.4627305694976
134802,46.51497579408688
134803,52.652153031837216
134804,32.01617464720114
134805,34.95335178271699
134806,39.03772737004124
134807,36.429385145203625
134808,33.27436406090095
134809,45.2686563322649
134810,25.696251427341494
134811,28.791900031863936
134812,28.869793445786314
134813,30.57269242949809
134814,28.685843301607967
134815,41.887637414922274
134816,23.578124987167413
134817,25.15795129241807
134818,22.658488270331112
134819,26.71622459168475
134820,25.01535055042609
134821,41.41614653261311
134822,23.263653368430383
134823,24.378977069674548
134824,19.774655282131295
134825,25.708524953070185
134826,24.13102948305402
134827,35.62611492074983
134828,19.323516924016232
134829,24.00738982479043
134830,18.649058227769405
134831,24.289393343605624
134832,20.51055099268303
134833,34.084964916990145
134834,21.431313550751735
134835,24.33952596512662
134836,18.529938793594624
134837,24.88644260563811
134838,20.4105211576449
134839,38.65179944446317
134840,22.467477253922937
134841,24.67943665985954
134842,16.815430194490496
134843,24.218822577933846
134844,22.460979511759977
134845,40.351202609668476
134846,23.11431658984612
134847,24.922019143005837
134848,16.577447452114644
134849,24.19322796501807
134850,23.1239844599964
134851,42.948478811391354
134852,23.529665448441452
134853,25.396740659512673
134854,17.04626229731867
134855,24.653539808481888
134856,23.934617618491032
134857,44.85745075147058
134858,24.20942360398976
134859,26.139224257218224
134860,18.89656870706198
134861,26.247587341037075
134862,25.81001858794981
134863,50.70014027603975
134864,25.68101999632552
134865,28.92199914824034
134866,23.55520216325403
134867,27.86237889015551
134868,26.988605121133016
134869,45.33777312467203
134870,23.35318033035487
134871,24.987059029492077
134872,20.313534788590506
134873,26.005630084137202
134874,24.102251035494938
134875,25.72075256569017
134876,15.629417135711138
134877,19.717927654498386
134878,13.052777118715982
134879,19.331170866387467
134880,15.782481826736193
134881,20.167410367832627
134882,13.194347258088307
134883,17.900915179880176
134884,8.437510521954337
134885,17.396666868470682
134886,12.98493003685587
134887,20.34333404318831
134888,12.91686750972398
134889,18.202275205833697
134890,8.361940370045579
134891,17.847725145391234
134892,12.158185753378117
134893,20.168532608316696
134894,13.243562887367556
134895,18.808617962836212
134896,9.691939328735657
134897,17.947508670507272
134898,12.009135741215264
134899,20.476677221185398
134900,14.579306579945154
134901,20.812826838037513
134902,13.716853531390846
134903,18.457417320076225
134904,14.071951705654682
134905,19.443728687312756
134906,15.333487670684969
134907,22.362747216201374
134908,16.32758132077435
134909,19.375569031416212
134910,14.474892720822247
134911,18.670473875301745
134912,15.697424702116198
134913,21.57259982529552
134914,15.696338025189318
134915,19.417739674562092
134916,14.952807501342145
134917,18.47348486101009
134918,15.573309336052814
134919,21.261042128505693
134920,15.311489055842873
134921,19.240068310527697
134922,14.91635660799997
134923,18.602180261045547
134924,15.25324907895947
134925,21.261754030922468
134926,15.613464165652458
134927,19.34940653697706
134928,14.862860387541062
134929,20.532203142288882
134930,19.140793420863734
134931,24.619724680841404
134932,18.36422020381714
134933,22.69791820933665
134934,20.61826253644149
134935,31.266614391378205
134936,32.57805439605035
134937,32.919004734494195
134938,39.31773534824882
134939,33.4201397273287
134940,35.96461961715587
134941,48.846465692265696
134942,43.27850969651952
134943,39.036703097460645
134944,53.13561533882421
134945,45.32754236046194
134946,44.839466543668124
